toi,tid,coverage_status,product_count,sectors,error
1247.01,232540264,available,18,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 49;TESS Sector 53;TESS Sector 56;TESS Sector 60;TESS Sector 74;TESS Sector 76;TESS Sector 80;TESS Sector 83,
1248.01,232612416,available,39,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 55;TESS Sector 56;TESS Sector 58;TESS Sector 59;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 85;TESS Sector 86,
1249.01,232976128,available,9,TESS Sector 14;TESS Sector 15;TESS Sector 21;TESS Sector 22;TESS Sector 41;TESS Sector 48;TESS Sector 49;TESS Sector 75;TESS Sector 76,
125.01,52368076,available,7,TESS Sector 01;TESS Sector 02;TESS Sector 28;TESS Sector 68;TESS Sector 69;TESS Sector 95;TESS Sector 96,
125.02,52368076,available,7,TESS Sector 01;TESS Sector 02;TESS Sector 28;TESS Sector 68;TESS Sector 69;TESS Sector 95;TESS Sector 96,
125.03,52368076,available,7,TESS Sector 01;TESS Sector 02;TESS Sector 28;TESS Sector 68;TESS Sector 69;TESS Sector 95;TESS Sector 96,
1250.01,233059608,available,36,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84,
1253.01,233684822,available,33,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 48;TESS Sector 49;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1255.01,237222864,available,39,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1256.01,274762761,available,7,TESS Sector 14;TESS Sector 15;TESS Sector 41;TESS Sector 54;TESS Sector 55;TESS Sector 74;TESS Sector 75,
1259.01,288735205,available,32,TESS Sector 14;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 85;TESS Sector 86,
1260.01,355867695,available,7,TESS Sector 14;TESS Sector 21;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 74;TESS Sector 75,
1260.02,355867695,available,7,TESS Sector 14;TESS Sector 21;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 74;TESS Sector 75,
1260.03,355867695,available,7,TESS Sector 14;TESS Sector 21;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 74;TESS Sector 75,
1266.01,467179528,available,9,TESS Sector 14;TESS Sector 15;TESS Sector 21;TESS Sector 22;TESS Sector 41;TESS Sector 48;TESS Sector 49;TESS Sector 75;TESS Sector 76,
1266.02,467179528,available,9,TESS Sector 14;TESS Sector 15;TESS Sector 21;TESS Sector 22;TESS Sector 41;TESS Sector 48;TESS Sector 49;TESS Sector 75;TESS Sector 76,
1268.01,142394656,available,8,TESS Sector 15;TESS Sector 21;TESS Sector 22;TESS Sector 41;TESS Sector 48;TESS Sector 49;TESS Sector 75;TESS Sector 76,
1269.01,198241702,available,42,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
127.01,234523599,available,10,TESS Sector 01;TESS Sector 02;TESS Sector 103;TESS Sector 104;TESS Sector 28;TESS Sector 29;TESS Sector 68;TESS Sector 69;TESS Sector 95;TESS Sector 96,
1270.01,237200747,available,42,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1272.01,417948359,available,5,TESS Sector 15;TESS Sector 16;TESS Sector 22;TESS Sector 49;TESS Sector 76,
1273.01,445859771,available,7,TESS Sector 15;TESS Sector 22;TESS Sector 23;TESS Sector 48;TESS Sector 50;TESS Sector 75;TESS Sector 77,
1275.01,13499636,available,3,TESS Sector 15;TESS Sector 55;TESS Sector 82,
1276.01,43064903,available,7,TESS Sector 15;TESS Sector 41;TESS Sector 54;TESS Sector 55;TESS Sector 75;TESS Sector 81;TESS Sector 82,
1277.01,153949511,available,7,TESS Sector 14;TESS Sector 15;TESS Sector 21;TESS Sector 47;TESS Sector 48;TESS Sector 74;TESS Sector 75,
1278.01,163539739,available,6,TESS Sector 15;TESS Sector 55;TESS Sector 56;TESS Sector 75;TESS Sector 82;TESS Sector 83,
1279.01,224297258,available,8,TESS Sector 15;TESS Sector 21;TESS Sector 22;TESS Sector 41;TESS Sector 48;TESS Sector 49;TESS Sector 75;TESS Sector 76,
128.01,391949880,available,20,TESS Sector 01;TESS Sector 08;TESS Sector 11;TESS Sector 12;TESS Sector 13;TESS Sector 27;TESS Sector 28;TESS Sector 31;TESS Sector 38;TESS Sector 39;TESS Sector 61;TESS Sector 62;TESS Sector 65;TESS Sector 66;TESS Sector 67;TESS Sector 68;TESS Sector 88;TESS Sector 93;TESS Sector 94;TESS Sector 95,
1284.01,267561446,available,3,TESS Sector 15;TESS Sector 16;TESS Sector 55,
1285.01,274662200,available,6,TESS Sector 15;TESS Sector 16;TESS Sector 55;TESS Sector 76;TESS Sector 82;TESS Sector 83,
1288.01,365733349,available,13,TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 24;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 83;TESS Sector 85,
1289.01,408203470,available,4,TESS Sector 14;TESS Sector 15;TESS Sector 41;TESS Sector 55,
129.01,201248411,available,10,TESS Sector 01;TESS Sector 02;TESS Sector 102;TESS Sector 104;TESS Sector 28;TESS Sector 29;TESS Sector 68;TESS Sector 69;TESS Sector 95;TESS Sector 96,
1292.01,199688472,available,42,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1294.01,219015370,available,9,TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 80,
1295.01,219852584,available,32,TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1296.01,219854185,available,32,TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1297.01,229536616,available,1,TESS Sector 41,
1298.01,237104103,available,33,TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1299.01,258777134,available,40,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 79;TESS Sector 80;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
130.01,263003176,available,9,TESS Sector 01;TESS Sector 12;TESS Sector 13;TESS Sector 27;TESS Sector 39;TESS Sector 66;TESS Sector 93;TESS Sector 94;TESS Sector 95,
1301.01,356867115,available,39,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1303.01,185405474,not_found,0,,
1304.01,186000935,available,2,TESS Sector 41;TESS Sector 54,
1305.01,232679662,available,6,TESS Sector 40;TESS Sector 41;TESS Sector 49;TESS Sector 52;TESS Sector 53;TESS Sector 55,
1306.01,233735068,available,41,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 86,
1308.01,277014266,available,6,TESS Sector 41;TESS Sector 55;TESS Sector 75;TESS Sector 76;TESS Sector 82;TESS Sector 83,
1309.01,287190564,available,2,TESS Sector 40;TESS Sector 41,
1310.01,294179389,available,6,TESS Sector 55;TESS Sector 75;TESS Sector 76;TESS Sector 81;TESS Sector 82;TESS Sector 83,
1312.01,405904232,available,9,TESS Sector 41;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 75;TESS Sector 76;TESS Sector 81;TESS Sector 82;TESS Sector 83,
1313.01,11111899,available,5,TESS Sector 41;TESS Sector 55;TESS Sector 75;TESS Sector 81;TESS Sector 82,
1314.01,136848581,available,6,TESS Sector 55;TESS Sector 56;TESS Sector 75;TESS Sector 76;TESS Sector 82;TESS Sector 83,
1315.01,137284119,available,1,TESS Sector 55,
1316.01,15565627,not_found,0,,
1317.01,165523947,available,1,TESS Sector 55,
1319.01,167098530,available,1,TESS Sector 55,
132.01,89020549,available,4,TESS Sector 01;TESS Sector 28;TESS Sector 68;TESS Sector 95,
1321.01,195199644,available,4,TESS Sector 55;TESS Sector 75;TESS Sector 76;TESS Sector 82,
1323.01,256886630,available,2,TESS Sector 15;TESS Sector 16,
1324.01,266688542,available,4,TESS Sector 56;TESS Sector 76;TESS Sector 82;TESS Sector 83,
1325.01,274942910,available,3,TESS Sector 76;TESS Sector 82;TESS Sector 83,
1326.01,275111900,available,5,TESS Sector 55;TESS Sector 56;TESS Sector 76;TESS Sector 82;TESS Sector 83,
1328.01,330332501,available,2,TESS Sector 55;TESS Sector 56,
1329.01,345996087,available,2,TESS Sector 76;TESS Sector 83,
1330.01,357457104,available,8,TESS Sector 15;TESS Sector 16;TESS Sector 55;TESS Sector 56;TESS Sector 75;TESS Sector 76;TESS Sector 82;TESS Sector 83,
1331.01,387664866,available,2,TESS Sector 76;TESS Sector 83,
1332.01,387664868,available,2,TESS Sector 76;TESS Sector 83,
1333.01,395171208,available,2,TESS Sector 56;TESS Sector 76,
1334.01,42123111,available,3,TESS Sector 41;TESS Sector 54;TESS Sector 55,
1335.01,89759617,available,3,TESS Sector 41;TESS Sector 54;TESS Sector 55,
1336.01,92783821,available,6,TESS Sector 41;TESS Sector 54;TESS Sector 55;TESS Sector 75;TESS Sector 81;TESS Sector 82,
1338.01,260128333,available,40,TESS Sector 04;TESS Sector 05;TESS Sector 06;TESS Sector 07;TESS Sector 08;TESS Sector 09;TESS Sector 10;TESS Sector 11;TESS Sector 12;TESS Sector 27;TESS Sector 28;TESS Sector 29;TESS Sector 30;TESS Sector 31;TESS Sector 32;TESS Sector 34;TESS Sector 35;TESS Sector 36;TESS Sector 37;TESS Sector 38;TESS Sector 39;TESS Sector 61;TESS Sector 62;TESS Sector 63;TESS Sector 64;TESS Sector 65;TESS Sector 66;TESS Sector 67;TESS Sector 68;TESS Sector 69;TESS Sector 87;TESS Sector 88;TESS Sector 89;TESS Sector 90;TESS Sector 93;TESS Sector 94;TESS Sector 95;TESS Sector 96;TESS Sector 97;TESS Sector 98,
1339.01,269701147,available,28,TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 21;TESS Sector 22;TESS Sector 24;TESS Sector 25;TESS Sector 41;TESS Sector 48;TESS Sector 49;TESS Sector 51;TESS Sector 52;TESS Sector 55;TESS Sector 56;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 82;TESS Sector 83;TESS Sector 85;TESS Sector 86,
1339.02,269701147,available,28,TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 21;TESS Sector 22;TESS Sector 24;TESS Sector 25;TESS Sector 41;TESS Sector 48;TESS Sector 49;TESS Sector 51;TESS Sector 52;TESS Sector 55;TESS Sector 56;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 82;TESS Sector 83;TESS Sector 85;TESS Sector 86,
1339.03,269701147,available,28,TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 21;TESS Sector 22;TESS Sector 24;TESS Sector 25;TESS Sector 41;TESS Sector 48;TESS Sector 49;TESS Sector 51;TESS Sector 52;TESS Sector 55;TESS Sector 56;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 82;TESS Sector 83;TESS Sector 85;TESS Sector 86,
134.01,234994474,available,6,TESS Sector 01;TESS Sector 102;TESS Sector 104;TESS Sector 28;TESS Sector 68;TESS Sector 95,
1340.01,233681149,available,37,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 21;TESS Sector 22;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1341.01,233390838,available,13,TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 41;TESS Sector 55;TESS Sector 57;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84,
1342.01,256621916,available,3,TESS Sector 41;TESS Sector 54;TESS Sector 55,
1343.01,358631536,available,5,TESS Sector 55;TESS Sector 75;TESS Sector 76;TESS Sector 82;TESS Sector 83,
1344.01,1400770435,available,12,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26,
1346.01,219852882,available,41,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 86,
1346.02,219852882,available,41,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 18;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 48;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 78;TESS Sector 79;TESS Sector 80;TESS Sector 81;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 86,
1347.01,229747848,available,39,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 79;TESS Sector 80;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
1347.02,229747848,available,39,TESS Sector 14;TESS Sector 15;TESS Sector 16;TESS Sector 17;TESS Sector 19;TESS Sector 20;TESS Sector 21;TESS Sector 22;TESS Sector 23;TESS Sector 24;TESS Sector 25;TESS Sector 26;TESS Sector 40;TESS Sector 41;TESS Sector 47;TESS Sector 49;TESS Sector 50;TESS Sector 51;TESS Sector 52;TESS Sector 53;TESS Sector 54;TESS Sector 55;TESS Sector 56;TESS Sector 57;TESS Sector 58;TESS Sector 59;TESS Sector 60;TESS Sector 73;TESS Sector 74;TESS Sector 75;TESS Sector 76;TESS Sector 77;TESS Sector 79;TESS Sector 80;TESS Sector 82;TESS Sector 83;TESS Sector 84;TESS Sector 85;TESS Sector 86,
